2,0,150003,0,108,1000,1,null,0,0,1,1,1,1,0,0,江苏,移动,0,1,0,0,女,36,38450950,5113657,1,1,504431,0,28,1,1,1,21,0
2,0,150003,0,532,500,1,1A,0,0,1,1,1,1,0,0,安徽,电信,0,1,0,0,男,37,15638205,53234984,1,1,45805852,15000262,11,2,2,1,16,0
2,0,150003,0,225,2940,1,1D,0,0,1,1,1,1,0,0,湖北,移动,0,0,1,0,女,39,18380955,6426194,1,1,60,10959830,29,2,3,1,20,0
2,0,150003,0,187,10000,1,1D,0,0,1,1,1,1,0,0,安徽,电信,0,1,0,0,男,28,140,62662386,1,1,52915396,0,24,1,2,1,15,0
3,51,150003,0,70,10000,1,null,0,0,1,1,1,1,1,1,内蒙古,移动,1,1,1,0,男,33,390,60,1,1,0,0,0,0,1,1,10,0
2,0,150003,0,152,50000,1,1H,0,0,1,1,1,1,0,0,河南,移动,0,1,0,0,男,32,8271300,60660794,1,1,53423933,7753190,7,1,1,1,10,0
3,51,150001,0,96,20000,1,1A,0,0,1,1,1,1,0,0,辽宁,联通,0,0,1,0,男,55,5056709,16002097,1,1,9944081,-1,1,1,1,1,16,0
2,0,150003,0,307,500,1,1B,0,0,1,1,1,1,0,0,山东,移动,0,0,1,0,女,33,481,28513896,1,1,53,153,8,1,2,1,10,0
2,0,150003,0,194,2256.44,1,1A,0,0,1,1,1,0,0,0,江苏,移动,1,1,1,0,女,43,516129,58765553,1,1,52769481,515785,3,1,2,1,20,0
2,0,150003,0,379,50000,1,1E,0,0,1,1,1,1,0,0,江苏,联通,1,1,1,1,女,27,4249828,16182965,1,1,22,0,14,5,2,1,17,0
2,0,150003,0,92,9000,1,null,0,0,1,1,1,1,0,0,上海,移动,0,0,1,1,女,36,44837519,385304,1,1,222,-1,0,0,2,1,22,0
2,0,150003,0,71,2900,1,null,0,0,1,1,1,1,0,0,云南,移动,0,0,1,0,女,31,17808350,16178,0,0,16179,600944,1,1,2,1,22,0
2,0,150003,0,174,9607.1,1,1E,0,0,1,1,1,1,0,0,湖南,移动,0,0,1,1,女,35,28928757,8069826,1,1,329,28928439,7,3,4,1,19,0
2,0,150003,0,106,200,1,null,0,0,1,1,1,1,0,0,重庆,移动,0,0,0,0,女,29,25468345,1207077,0,0,514290,0,2,2,1,1,0,0
2,0,150003,0,127,8500,1,1D,0,0,1,1,1,1,0,0,云南,移动,1,1,1,0,男,30,21337490,24344490,1,1,185,0,4,1,3,1,12,0
2,0,150001,0,111,20000,1,1G,0,0,1,1,1,1,0,0,广东,移动,1,1,1,1,女,29,4112129,16231383,1,1,58,0,6,3,2,1,12,0
2,0,150003,0,80,1800,1,null,0,0,1,1,1,1,0,0,浙江,移动,0,0,1,0,女,39,603568,12173532,1,1,1432713,603226,10,2,2,1,16,0
2,0,150003,0,155,800,1,1D,0,0,1,1,1,1,0,0,北京,联通,1,1,0,0,女,35,133,30654189,0,0,603654,0,3,1,1,1,10,0
2,0,150001,0,76,100000,1,null,0,0,1,1,1,1,0,0,江苏,移动,1,1,1,0,女,28,599442,364,1,1,150,0,0,0,1,1,10,0
2,0,150003,0,63,100,1,1H,0,0,1,1,1,1,0,0,安徽,电信,0,0,1,0,女,19,655,26928342,1,1,228,0,0,0,1,1,12,0
3,KJ,150003,0,84,5000,1,null,0,0,1,1,1,1,1,1,湖北,移动,0,0,1,0,男,39,9255434,3003,1,1,52,-1,0,0,1,1,18,0
3,51,150003,0,75,14800,1,null,0,0,1,1,1,1,0,0,浙江,移动,0,0,1,1,男,27,34863240,9568638,0,0,6785365,0,8,4,1,1,2,0
2,0,150003,0,116,61000,1,null,0,0,1,1,1,1,0,0,浙江,移动,0,0,1,0,女,40,2260,222,1,1,226,2099,0,0,2,1,13,0
2,0,150003,0,530,100,1,1C,0,0,1,1,1,1,0,0,湖北,移动,0,1,1,0,女,40,78896,59893230,1,1,41317799,0,35,3,1,1,14,0
2,0,150003,0,229,5196.28,1,1H,0,0,1,1,1,1,0,0,江苏,移动,1,1,1,0,女,26,13125912,31103108,1,1,30711864,0,1,1,2,1,8,0
2,0,150003,0,320,8000,1,1D,0,0,1,1,1,1,0,0,山东,联通,0,1,1,1,女,29,556,56045432,1,1,0,0,1,1,2,1,10,0
3,G3,150003,0,210,50000,1,1B,0,0,1,1,1,1,0,0,山东,移动,0,0,1,0,男,35,701,3845074,1,1,984,0,18,4,1,1,23,0
3,51,150001,0,36,100,1,null,0,0,1,1,1,1,0,0,福建,联通,0,1,1,0,男,34,13708314,4903593,0,0,4794145,0,0,0,1,1,16,0
2,0,150001,0,146,100,1,1A,0,0,1,1,1,1,0,0,吉林,移动,0,0,1,0,女,32,2607918,3851767,0,0,3851726,0,0,0,2,1,14,0
2,0,150003,0,82,5000,2,null,0,0,1,1,1,1,1,1,四川,移动,0,0,1,1,男,29,80255,77,1,1,11,0,0,0,1,1,15,1
2,0,150003,0,93,1000,1,null,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,1,男,37,43949763,30,0,0,31,4266907,2,1,2,1,21,0
2,0,150003,0,46,2,1,null,0,0,1,1,1,1,0,0,安徽,移动,0,1,1,1,男,25,45882010,107407,1,1,106708,0,0,0,1,1,0,0
3,51,150003,0,84,1500,1,null,0,0,1,1,1,1,0,0,江苏,移动,1,1,1,0,男,20,10502016,5574536,1,1,84236,0,2,1,1,1,23,0
3,51,150003,0,75,1.01,1,1C,nul,0,1,1,1,0,0,0,江苏,联通,1,1,1,0,女,32,228091533,40069399,0,0,257,135775538,0,0,3,1,14,0
2,0,150003,0,208,2500,1,1B,0,0,1,1,1,1,0,0,江苏,联通,0,0,1,0,男,39,88766,42799203,0,0,1552,0,16,3,4,1,17,0
2,0,150003,0,111,5000,1,1D,0,0,1,1,1,1,0,0,河北,移动,0,0,1,1,男,29,576,6138421,1,1,100,-1,5,3,1,1,19,0
2,0,150003,0,69,8000,1,null,0,0,1,1,1,1,1,1,广西,移动,0,0,1,0,男,40,400,44,1,1,49,0,0,0,1,1,16,0
3,61,150003,0,118,24570.91,1,1A,0,0,1,1,1,1,0,0,江苏,移动,0,1,1,0,男,31,12058966,6706728,1,1,16,0,13,1,2,1,13,0
2,0,150003,0,240,10000,1,1B,0,0,1,1,1,1,0,0,北京,移动,1,1,0,0,女,43,197415,31500709,1,1,43,0,1,1,1,1,10,0
3,51,150003,0,190,2000,1,null,0,0,1,1,1,1,0,0,福建,移动,0,1,1,0,男,62,679579,10436149,1,1,148,0,0,0,1,1,7,0
2,0,150003,0,154,200,1,null,0,0,1,1,1,1,0,0,黑龙江,联通,0,0,1,0,女,24,39294028,2165027,0,0,2165028,0,1,1,1,1,13,0
2,0,150003,0,46,10,1,1G,0,0,1,1,1,1,0,0,河南,联通,0,0,1,0,男,24,308,3260134,0,0,3260092,0,1,1,1,1,12,0
2,0,150001,0,76,4972,1,1G,0,0,1,1,1,1,0,0,四川,电信,0,0,1,0,女,35,57128,27827262,1,1,25959707,0,12,4,1,1,13,0
2,0,150003,0,260,2093.38,1,null,0,0,1,1,1,1,0,0,安徽,联通,0,0,1,0,男,49,130,1012713,1,1,426649,0,9,1,1,1,9,0
